"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions",Universe,"Variable List"
"Population and dwelling counts: Canada and forward sortation areas ©","98100019",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=9810001901",1,"CURRENT - a cube available to the public and that is current","Occasional","2021-01-01","2021-01-01","2","All persons, 2021 Census – 100% data","Population and dwelling counts (3)"

"Dimension ID","Dimension name","Dimension Notes","Dimension Correction Notes","Dimension Definitions"
"1","Geographic name",,,""
"2","Population and dwelling counts (3)",,,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Correction Notes","Member Geo Attribute Keys","Member Definitions"
"1","B3R","[B3R]","96","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B3S","[B3S]","97","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B3T","[B3T]","98","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B3V","[B3V]","99","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B3Z","[B3Z]","100","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4A","[B4A]","101","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4B","[B4B]","102","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4C","[B4C]","103","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4E","[B4E]","104","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4G","[B4G]","105","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4H","[B4H]","106","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4N","[B4N]","107","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4P","[B4P]","108","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4R","[B4R]","109","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B4V","[B4V]","110","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B5A","[B5A]","111","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B6L","[B6L]","112","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","B9A","[B9A]","113","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","C0A","[C0A]","114","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","C0B","[C0B]","115","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","C1A","[C1A]","116","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","C1B","[C1B]","117","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","C1C","[C1C]","118","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","C1E","[C1E]","119","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","C1N","[C1N]","120","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1A","[E1A]","121","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1B","[E1B]","122","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1C","[E1C]","123","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1E","[E1E]","124","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1G","[E1G]","125","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1H","[E1H]","126","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1J","[E1J]","127","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1N","[E1N]","128","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1V","[E1V]","129","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1W","[E1W]","130","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E1X","[E1X]","131","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2A","[E2A]","132","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2E","[E2E]","133","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
"1","E2G","[E2G]","134","1","",,,17;3;4;5;9;10;14;15;12;13;16;18,
